GENE	GENE_ENTREZ	ONCOGENE	TSG	DRIVER	CANONICAL_DRIVER	ONCOGENE_EVIDENCES	TSG_EVIDENCES
MAST1	22983	FALSE	FALSE	TRUE	FALSE	0	0
MAST3	23031	FALSE	FALSE	TRUE	FALSE	0	0
MAST4	375449	FALSE	FALSE	TRUE	FALSE	0	0
MAX	4149	FALSE	TRUE	TRUE	TRUE	0	1
MAZ	4150	FALSE	FALSE	TRUE	FALSE	0	0
MB21D2	151963	FALSE	FALSE	TRUE	FALSE	0	0
MBD1	4152	FALSE	FALSE	TRUE	FALSE	0	0
MBD6	114785	FALSE	FALSE	TRUE	FALSE	0	0
MBNL2	10150	FALSE	FALSE	TRUE	FALSE	0	0
MBOAT2	129642	FALSE	FALSE	TRUE	FALSE	0	0
MC1R	4157	FALSE	FALSE	TRUE	FALSE	0	0
MCHR1	2847	FALSE	FALSE	TRUE	FALSE	0	0
MCHR2	84539	FALSE	FALSE	TRUE	FALSE	0	0
MCL1	4170	FALSE	FALSE	TRUE	FALSE	0	0
MCM5	4174	FALSE	FALSE	TRUE	FALSE	0	0
MCM7	4176	FALSE	FALSE	TRUE	FALSE	0	0
MCMBP	79892	FALSE	FALSE	TRUE	FALSE	0	0
MCRS1	10445	FALSE	FALSE	TRUE	FALSE	0	0
MDC1	9656	FALSE	FALSE	TRUE	FALSE	0	0
MDFIC	29969	FALSE	FALSE	TRUE	FALSE	0	0
MDM2	4193	TRUE	FALSE	TRUE	TRUE	1	0
MDM4	4194	TRUE	FALSE	TRUE	TRUE	1	0
MECOM	2122	TRUE	FALSE	TRUE	TRUE	1	0
MED1	5469	FALSE	FALSE	TRUE	FALSE	0	0
MED12	9968	FALSE	FALSE	TRUE	TRUE	1	1
MED12L	116931	FALSE	FALSE	TRUE	FALSE	0	0
MED13	9969	FALSE	FALSE	TRUE	FALSE	0	0
MED16	10025	FALSE	FALSE	TRUE	FALSE	0	0
MED23	9439	FALSE	FALSE	TRUE	FALSE	0	0
MED31	51003	FALSE	FALSE	TRUE	FALSE	0	0
MEF2B	100271849	FALSE	FALSE	TRUE	FALSE	0	0
MEF2C	4208	FALSE	FALSE	TRUE	FALSE	0	0
MEF2D	4209	FALSE	FALSE	TRUE	FALSE	0	0
MEN1	4221	FALSE	TRUE	TRUE	TRUE	0	2
MEP1A	4224	FALSE	FALSE	TRUE	FALSE	0	0
MET	4233	TRUE	FALSE	TRUE	TRUE	3	0
METTL14	57721	FALSE	FALSE	TRUE	FALSE	0	0
METTL23	124512	FALSE	FALSE	TRUE	FALSE	0	0
METTL26	84326	FALSE	FALSE	TRUE	FALSE	0	0
METTL3	56339	FALSE	FALSE	TRUE	FALSE	0	0
METTL7A	25840	FALSE	FALSE	TRUE	FALSE	0	0
MFHAS1	9258	FALSE	FALSE	TRUE	FALSE	0	0
MFSD10	10227	FALSE	FALSE	TRUE	FALSE	0	0
MGA	23269	FALSE	FALSE	TRUE	FALSE	0	0
MGAM	8972	FALSE	FALSE	TRUE	FALSE	0	0
MGAT3	4248	FALSE	FALSE	TRUE	FALSE	0	0
MGAT5B	146664	FALSE	FALSE	TRUE	FALSE	0	0
MGMT	4255	FALSE	TRUE	TRUE	TRUE	0	1
MICALCL	84953	FALSE	FALSE	TRUE	FALSE	0	0
MIER3	166968	FALSE	FALSE	TRUE	FALSE	0	0
MINAR1	23251	FALSE	FALSE	TRUE	FALSE	0	0
MIOS	54468	FALSE	FALSE	TRUE	FALSE	0	0
MITF	4286	TRUE	FALSE	TRUE	TRUE	1	0
MKI67	4288	FALSE	FALSE	TRUE	FALSE	0	0
MKNK1	8569	FALSE	FALSE	TRUE	FALSE	0	0
MKRN1	23608	FALSE	FALSE	TRUE	FALSE	0	0
MKRN3	7681	FALSE	FALSE	TRUE	FALSE	0	0
MLF1	4291	FALSE	TRUE	TRUE	TRUE	0	1
MLH1	4292	FALSE	TRUE	TRUE	TRUE	0	2
MLH3	27030	FALSE	FALSE	TRUE	FALSE	0	0
MLLT1	4298	FALSE	FALSE	TRUE	FALSE	0	0
MLLT10	8028	TRUE	FALSE	TRUE	TRUE	1	0
MLLT3	4300	FALSE	FALSE	TRUE	FALSE	0	0
MLXIPL	51085	FALSE	FALSE	TRUE	FALSE	0	0
MMAB	326625	FALSE	FALSE	TRUE	FALSE	0	0
MMACHC	25974	FALSE	FALSE	TRUE	FALSE	0	0
MME	4311	FALSE	FALSE	TRUE	FALSE	0	0
MMEL1	79258	FALSE	FALSE	TRUE	FALSE	0	0
MMP13	4322	FALSE	FALSE	TRUE	FALSE	0	0
MMP24	10893	FALSE	FALSE	TRUE	FALSE	0	0
MMS22L	253714	FALSE	FALSE	TRUE	FALSE	0	0
MN1	4330	TRUE	FALSE	TRUE	TRUE	1	0
MNAT1	4331	FALSE	FALSE	TRUE	FALSE	0	0
MOB1B	92597	FALSE	FALSE	TRUE	FALSE	0	0
MOCS3	27304	FALSE	FALSE	TRUE	FALSE	0	0
MOG	4340	FALSE	FALSE	TRUE	FALSE	0	0
MORC4	79710	FALSE	FALSE	TRUE	FALSE	0	0
MORN1	79906	FALSE	FALSE	TRUE	FALSE	0	0
MOS	4342	FALSE	FALSE	TRUE	FALSE	0	0
MOV10	4343	FALSE	FALSE	TRUE	FALSE	0	0
MPEG1	219972	FALSE	FALSE	TRUE	FALSE	0	0
MPL	4352	TRUE	FALSE	TRUE	TRUE	2	0
MPO	4353	FALSE	FALSE	TRUE	FALSE	0	0
MPPED2	744	FALSE	FALSE	TRUE	FALSE	0	0
MRAS	22808	FALSE	FALSE	TRUE	FALSE	0	0
MROH1	727957	FALSE	FALSE	TRUE	FALSE	0	0
MROH2A	339766	FALSE	FALSE	TRUE	FALSE	0	0
MRPL12	6182	FALSE	FALSE	TRUE	FALSE	0	0
MRPL18	29074	FALSE	FALSE	TRUE	FALSE	0	0
MRPL20	55052	FALSE	FALSE	TRUE	FALSE	0	0
MRPL21	219927	FALSE	FALSE	TRUE	FALSE	0	0
MRPL36	64979	FALSE	FALSE	TRUE	FALSE	0	0
MRPS14	63931	FALSE	FALSE	TRUE	FALSE	0	0
MRPS21	54460	FALSE	FALSE	TRUE	FALSE	0	0
MRPS31	10240	FALSE	FALSE	TRUE	FALSE	0	0
MRPS33	51650	FALSE	FALSE	TRUE	FALSE	0	0
MRTFA	57591	FALSE	FALSE	TRUE	TRUE	1	1
MS4A6E	245802	FALSE	FALSE	TRUE	FALSE	0	0
MSH2	4436	FALSE	TRUE	TRUE	TRUE	0	2
MSH3	4437	FALSE	FALSE	TRUE	FALSE	0	0
MSH5	4439	FALSE	FALSE	TRUE	FALSE	0	0
MSH6	2956	FALSE	TRUE	TRUE	TRUE	0	2
MSI2	124540	TRUE	FALSE	TRUE	TRUE	1	0
MSN	4478	FALSE	FALSE	TRUE	FALSE	0	0
MSR1	4481	FALSE	FALSE	TRUE	FALSE	0	0
MST1	4485	FALSE	FALSE	TRUE	FALSE	0	0
MST1R	4486	FALSE	FALSE	TRUE	FALSE	0	0
MSX2	4488	FALSE	FALSE	TRUE	FALSE	0	0
MT1H	4496	FALSE	FALSE	TRUE	FALSE	0	0
MTCP1	4515	TRUE	FALSE	TRUE	TRUE	1	0
MTERF3	51001	FALSE	FALSE	TRUE	FALSE	0	0
MTFR1L	56181	FALSE	FALSE	TRUE	FALSE	0	0
MTG2	26164	FALSE	FALSE	TRUE	FALSE	0	0
MTHFD2	10797	FALSE	FALSE	TRUE	FALSE	0	0
MTHFR	4524	FALSE	FALSE	TRUE	FALSE	0	0
MTMR8	55613	FALSE	FALSE	TRUE	FALSE	0	0
MTOR	2475	TRUE	FALSE	TRUE	TRUE	2	0
MTREX	23517	FALSE	FALSE	TRUE	FALSE	0	0
MTRF1	9617	FALSE	FALSE	TRUE	FALSE	0	0
MTUS2	23281	FALSE	FALSE	TRUE	FALSE	0	0
MUC12	10071	FALSE	FALSE	TRUE	FALSE	0	0
MUC16	94025	FALSE	FALSE	TRUE	FALSE	0	0
MUC17	140453	FALSE	FALSE	TRUE	FALSE	0	0
MUC2	4583	FALSE	FALSE	TRUE	FALSE	0	0
MUC3A	4584	FALSE	FALSE	TRUE	FALSE	0	0
MUC4	4585	FALSE	FALSE	TRUE	FALSE	0	0
MUC6	4588	FALSE	FALSE	TRUE	FALSE	0	0
MUSK	4593	FALSE	FALSE	TRUE	FALSE	0	0
MUTYH	4595	FALSE	TRUE	TRUE	TRUE	0	1
MXRA5	25878	FALSE	FALSE	TRUE	FALSE	0	0
MYB	4602	TRUE	FALSE	TRUE	TRUE	1	0
MYBL1	4603	FALSE	FALSE	TRUE	FALSE	0	0
MYBL2	4605	FALSE	FALSE	TRUE	FALSE	0	0
MYC	4609	TRUE	FALSE	TRUE	TRUE	1	0
MYCBP2	23077	FALSE	FALSE	TRUE	FALSE	0	0
MYCL	4610	TRUE	FALSE	TRUE	TRUE	1	0
MYCN	4613	TRUE	FALSE	TRUE	TRUE	2	0
MYD88	4615	TRUE	FALSE	TRUE	TRUE	2	0
MYH2	4620	FALSE	FALSE	TRUE	FALSE	0	0
MYH4	4622	FALSE	FALSE	TRUE	FALSE	0	0
MYH7	4625	FALSE	FALSE	TRUE	FALSE	0	0
MYH9	4627	FALSE	TRUE	TRUE	TRUE	0	1
MYL12A	10627	FALSE	FALSE	TRUE	FALSE	0	0
MYLK	4638	FALSE	FALSE	TRUE	FALSE	0	0
MYO18B	84700	FALSE	FALSE	TRUE	FALSE	0	0
MYO1B	4430	FALSE	FALSE	TRUE	FALSE	0	0
MYO1G	64005	FALSE	FALSE	TRUE	FALSE	0	0
MYO1H	283446	FALSE	FALSE	TRUE	FALSE	0	0
MYO5B	4645	FALSE	FALSE	TRUE	FALSE	0	0
MYO9A	4649	FALSE	FALSE	TRUE	FALSE	0	0
MYOCD	93649	FALSE	FALSE	TRUE	FALSE	0	0
MYOD1	4654	TRUE	FALSE	TRUE	TRUE	1	0
MYOM2	9172	FALSE	FALSE	TRUE	FALSE	0	0
MYOM3	127294	FALSE	FALSE	TRUE	FALSE	0	0
MYOZ3	91977	FALSE	FALSE	TRUE	FALSE	0	0
MYT1	4661	FALSE	FALSE	TRUE	FALSE	0	0
MYT1L	23040	FALSE	FALSE	TRUE	FALSE	0	0
N4BP1	9683	FALSE	FALSE	TRUE	FALSE	0	0
N4BP2	55728	FALSE	TRUE	TRUE	TRUE	0	1
NAB2	4665	FALSE	TRUE	TRUE	TRUE	0	1
NABP1	64859	FALSE	FALSE	TRUE	FALSE	0	0
NADK	65220	FALSE	FALSE	TRUE	FALSE	0	0
NALCN	259232	FALSE	FALSE	TRUE	FALSE	0	0
NAMPT	10135	FALSE	FALSE	TRUE	FALSE	0	0
NANOS1	340719	FALSE	FALSE	TRUE	FALSE	0	0
NANP	140838	FALSE	FALSE	TRUE	FALSE	0	0
NAP1L1	4673	FALSE	FALSE	TRUE	FALSE	0	0
NAP1L2	4674	FALSE	FALSE	TRUE	FALSE	0	0
NAT10	55226	FALSE	FALSE	TRUE	FALSE	0	0
NAT8L	339983	FALSE	FALSE	TRUE	FALSE	0	0
NAV1	89796	FALSE	FALSE	TRUE	FALSE	0	0
NAV3	89795	FALSE	FALSE	TRUE	FALSE	0	0
NBEA	26960	FALSE	FALSE	TRUE	TRUE	0	0
NBL1	4681	FALSE	FALSE	TRUE	FALSE	0	0
NBN	4683	FALSE	TRUE	TRUE	TRUE	0	1
NBPF1	55672	FALSE	FALSE	TRUE	FALSE	0	0
NBPF8	728841	FALSE	FALSE	TRUE	FALSE	0	0
NCAM2	4685	FALSE	FALSE	TRUE	FALSE	0	0
NCAPD2	9918	FALSE	FALSE	TRUE	FALSE	0	0
NCAPD3	23310	FALSE	FALSE	TRUE	FALSE	0	0
NCAPG	64151	FALSE	FALSE	TRUE	FALSE	0	0
NCAPG2	54892	FALSE	FALSE	TRUE	FALSE	0	0
NCAPH2	29781	FALSE	FALSE	TRUE	FALSE	0	0
NCBP1	4686	FALSE	FALSE	TRUE	FALSE	0	0
NCF2	4688	FALSE	FALSE	TRUE	FALSE	0	0
NCOA2	10499	TRUE	FALSE	TRUE	TRUE	1	0
NCOA3	8202	FALSE	FALSE	TRUE	FALSE	0	0
NCOA4	8031	FALSE	TRUE	TRUE	TRUE	0	1
NCOR1	9611	FALSE	TRUE	TRUE	TRUE	0	3
NCOR2	9612	FALSE	TRUE	TRUE	TRUE	0	1
NCSTN	23385	FALSE	FALSE	TRUE	FALSE	0	0
NDC80	10403	FALSE	FALSE	TRUE	FALSE	0	0
NDEL1	81565	FALSE	FALSE	TRUE	FALSE	0	0
NDRG1	10397	FALSE	TRUE	TRUE	TRUE	0	1
NDST4	64579	FALSE	FALSE	TRUE	FALSE	0	0
NDUFA5	4698	FALSE	FALSE	TRUE	FALSE	0	0
NDUFAF8	284184	FALSE	FALSE	TRUE	FALSE	0	0
NDUFB2	4708	FALSE	FALSE	TRUE	FALSE	0	0
NDUFB9	4715	FALSE	FALSE	TRUE	FALSE	0	0
NDUFS7	374291	FALSE	FALSE	TRUE	FALSE	0	0
NDUFV2	4729	FALSE	FALSE	TRUE	FALSE	0	0
NEB	4703	FALSE	FALSE	TRUE	FALSE	0	0
NEBL	10529	FALSE	FALSE	TRUE	FALSE	0	0
NEDD4	4734	FALSE	FALSE	TRUE	FALSE	0	0
NEFH	4744	FALSE	FALSE	TRUE	FALSE	0	0
NEK2	4751	FALSE	FALSE	TRUE	FALSE	0	0
NELFE	7936	FALSE	FALSE	TRUE	FALSE	0	0
NES	10763	FALSE	FALSE	TRUE	FALSE	0	0
NETO2	81831	FALSE	FALSE	TRUE	FALSE	0	0
NEURL4	84461	FALSE	FALSE	TRUE	FALSE	0	0
NEUROG2	63973	FALSE	FALSE	TRUE	FALSE	0	0
NF1	4763	FALSE	TRUE	TRUE	TRUE	0	3
NF2	4771	FALSE	TRUE	TRUE	TRUE	0	3
NFAT5	10725	FALSE	FALSE	TRUE	FALSE	0	0
NFATC2	4773	TRUE	FALSE	TRUE	TRUE	1	0
NFATC4	4776	FALSE	FALSE	TRUE	FALSE	0	0
NFE2L2	4780	TRUE	FALSE	TRUE	TRUE	2	1
NFE2L3	9603	FALSE	FALSE	TRUE	FALSE	0	0
NFKB2	4791	FALSE	FALSE	TRUE	TRUE	1	1
NFKBIA	4792	FALSE	FALSE	TRUE	FALSE	0	0
NFKBIE	4794	FALSE	TRUE	TRUE	TRUE	0	1
NFKBIZ	64332	FALSE	FALSE	TRUE	FALSE	0	0
NGEF	25791	FALSE	FALSE	TRUE	FALSE	0	0
NID1	4811	FALSE	FALSE	TRUE	FALSE	0	0
NIN	51199	FALSE	FALSE	TRUE	FALSE	0	0
NIPA2	81614	FALSE	FALSE	TRUE	FALSE	0	0
NIPBL	25836	FALSE	FALSE	TRUE	FALSE	0	0
NKTR	4820	FALSE	FALSE	TRUE	FALSE	0	0
NKX2-1	7080	FALSE	FALSE	TRUE	TRUE	1	1
NKX3-1	4824	FALSE	FALSE	TRUE	FALSE	0	0
NLN	57486	FALSE	FALSE	TRUE	FALSE	0	0
NLRC5	84166	FALSE	FALSE	TRUE	FALSE	0	0
NLRP1	22861	FALSE	FALSE	TRUE	FALSE	0	0
NLRP3	114548	FALSE	FALSE	TRUE	FALSE	0	0
NLRP5	126206	FALSE	FALSE	TRUE	FALSE	0	0
NMBR	4829	FALSE	FALSE	TRUE	FALSE	0	0
NME8	51314	FALSE	FALSE	TRUE	FALSE	0	0
NMRK2	27231	FALSE	FALSE	TRUE	FALSE	0	0
NMUR2	56923	FALSE	FALSE	TRUE	FALSE	0	0
NOC2L	26155	FALSE	FALSE	TRUE	FALSE	0	0
NOL9	79707	FALSE	FALSE	TRUE	FALSE	0	0
NOP53	29997	FALSE	FALSE	TRUE	FALSE	0	0
NOP58	51602	FALSE	FALSE	TRUE	FALSE	0	0
NOS1	4842	FALSE	FALSE	TRUE	FALSE	0	0
NOTCH1	4851	FALSE	TRUE	TRUE	TRUE	1	3
NOTCH2	4853	FALSE	TRUE	TRUE	TRUE	1	2
NOTCH3	4854	FALSE	FALSE	TRUE	FALSE	0	0
NOTCH4	4855	FALSE	FALSE	TRUE	FALSE	0	0
NOVA1	4857	FALSE	FALSE	TRUE	FALSE	0	0
NOX4	50507	FALSE	FALSE	TRUE	FALSE	0	0
NOXA1	10811	FALSE	FALSE	TRUE	FALSE	0	0
NPAP1	23742	FALSE	FALSE	TRUE	FALSE	0	0
NPAS3	64067	FALSE	FALSE	TRUE	FALSE	0	0
NPM1	4869	FALSE	FALSE	TRUE	TRUE	1	1
NPNT	255743	FALSE	FALSE	TRUE	FALSE	0	0
NPR3	4883	FALSE	FALSE	TRUE	FALSE	0	0
NR1D2	9975	FALSE	FALSE	TRUE	FALSE	0	0
NR1H4	9971	FALSE	FALSE	TRUE	FALSE	0	0
NR1I2	8856	FALSE	FALSE	TRUE	FALSE	0	0
NR3C1	2908	FALSE	FALSE	TRUE	FALSE	0	0
NR3C2	4306	FALSE	FALSE	TRUE	FALSE	0	0
NR4A2	4929	FALSE	FALSE	TRUE	FALSE	0	0
NR4A3	8013	TRUE	FALSE	TRUE	TRUE	1	0
NR5A1	2516	FALSE	FALSE	TRUE	FALSE	0	0
NRAS	4893	TRUE	FALSE	TRUE	TRUE	3	0
NRG1	3084	FALSE	TRUE	TRUE	TRUE	0	1
NRG2	9542	FALSE	FALSE	TRUE	FALSE	0	0
NRG3	10718	FALSE	FALSE	TRUE	FALSE	0	0
NRIP1	8204	FALSE	FALSE	TRUE	FALSE	0	0
NRK	203447	FALSE	FALSE	TRUE	FALSE	0	0
NRP1	8829	FALSE	FALSE	TRUE	FALSE	0	0
NRXN2	9379	FALSE	FALSE	TRUE	FALSE	0	0
NRXN3	9369	FALSE	FALSE	TRUE	FALSE	0	0
NSD1	64324	FALSE	FALSE	TRUE	FALSE	0	0
NSD2	7468	TRUE	FALSE	TRUE	TRUE	1	0
NSD3	54904	TRUE	FALSE	TRUE	TRUE	1	0
NSMAF	8439	FALSE	FALSE	TRUE	FALSE	0	0
NSMCE2	286053	FALSE	FALSE	TRUE	FALSE	0	0
NSRP1	84081	FALSE	FALSE	TRUE	FALSE	0	0
NSUN6	221078	FALSE	FALSE	TRUE	FALSE	0	0
NT5C2	22978	TRUE	FALSE	TRUE	TRUE	1	0
NTHL1	4913	FALSE	TRUE	TRUE	TRUE	0	1
NTN4	59277	FALSE	FALSE	TRUE	FALSE	0	0
NTRK1	4914	TRUE	FALSE	TRUE	TRUE	2	1
NTRK2	4915	FALSE	FALSE	TRUE	FALSE	0	0
NTRK3	4916	TRUE	FALSE	TRUE	TRUE	2	0
NUAK1	9891	FALSE	FALSE	TRUE	FALSE	0	0
NUBP1	4682	FALSE	FALSE	TRUE	FALSE	0	0
NUDT10	170685	FALSE	FALSE	TRUE	FALSE	0	0
NUDT11	55190	FALSE	FALSE	TRUE	FALSE	0	0
NUDT14	256281	FALSE	FALSE	TRUE	FALSE	0	0
NUMA1	4926	FALSE	FALSE	TRUE	FALSE	0	0
NUMB	8650	FALSE	FALSE	TRUE	FALSE	0	0
NUP133	55746	FALSE	FALSE	TRUE	FALSE	0	0
NUP210L	91181	FALSE	FALSE	TRUE	FALSE	0	0
NUP214	8021	FALSE	FALSE	TRUE	FALSE	0	0
NUP50	10762	FALSE	FALSE	TRUE	FALSE	0	0
NUP54	53371	FALSE	FALSE	TRUE	FALSE	0	0
NUP98	4928	TRUE	FALSE	TRUE	TRUE	1	0
NUTM1	256646	TRUE	FALSE	TRUE	TRUE	1	0
NXF1	10482	FALSE	FALSE	TRUE	FALSE	0	0
OBI1	79596	FALSE	FALSE	TRUE	FALSE	0	0
OBSCN	84033	FALSE	FALSE	TRUE	FALSE	0	0
OCRL	4952	FALSE	FALSE	TRUE	FALSE	0	0
ODAM	54959	FALSE	FALSE	TRUE	FALSE	0	0
ODC1	4953	FALSE	FALSE	TRUE	FALSE	0	0
ODF3L2	284451	FALSE	FALSE	TRUE	FALSE	0	0
ODF4	146852	FALSE	FALSE	TRUE	FALSE	0	0
OFD1	8481	FALSE	FALSE	TRUE	FALSE	0	0
OLFM1	10439	FALSE	FALSE	TRUE	FALSE	0	0
OLFM3	118427	FALSE	FALSE	TRUE	FALSE	0	0
OLIG2	10215	TRUE	FALSE	TRUE	TRUE	1	0
OMA1	115209	FALSE	FALSE	TRUE	FALSE	0	0
ONECUT2	9480	FALSE	FALSE	TRUE	FALSE	0	0
OOSP2	219990	FALSE	FALSE	TRUE	FALSE	0	0
OPALIN	93377	FALSE	FALSE	TRUE	FALSE	0	0
OPRD1	4985	FALSE	FALSE	TRUE	FALSE	0	0
OPRK1	4986	FALSE	FALSE	TRUE	FALSE	0	0
OR10A7	121364	FALSE	FALSE	TRUE	FALSE	0	0
OR10G7	390265	FALSE	FALSE	TRUE	FALSE	0	0
OR10H2	26538	FALSE	FALSE	TRUE	FALSE	0	0
OR10R2	343406	FALSE	FALSE	TRUE	FALSE	0	0
OR13C4	138804	FALSE	FALSE	TRUE	FALSE	0	0
OR1J2	26740	FALSE	FALSE	TRUE	FALSE	0	0
OR1L1	26737	FALSE	FALSE	TRUE	FALSE	0	0
OR1M1	125963	FALSE	FALSE	TRUE	FALSE	0	0
OR2A2	442361	FALSE	FALSE	TRUE	FALSE	0	0
OR2A42	402317	FALSE	FALSE	TRUE	FALSE	0	0
OR2D2	120776	FALSE	FALSE	TRUE	FALSE	0	0
OR2F2	135948	FALSE	FALSE	TRUE	FALSE	0	0
OR2L13	284521	FALSE	FALSE	TRUE	FALSE	0	0
OR2M4	26245	FALSE	FALSE	TRUE	FALSE	0	0
OR2T35	403244	FALSE	FALSE	TRUE	FALSE	0	0
OR2W3	343171	FALSE	FALSE	TRUE	FALSE	0	0
OR4C15	81309	FALSE	FALSE	TRUE	FALSE	0	0
OR4C5	79346	FALSE	FALSE	TRUE	FALSE	0	0
OR4K14	122740	FALSE	FALSE	TRUE	FALSE	0	0
OR4K17	390436	FALSE	FALSE	TRUE	FALSE	0	0
OR4L1	122742	FALSE	FALSE	TRUE	FALSE	0	0
OR51F2	119694	FALSE	FALSE	TRUE	FALSE	0	0
OR51I2	390064	FALSE	FALSE	TRUE	FALSE	0	0
OR52E8	390079	FALSE	FALSE	TRUE	FALSE	0	0
OR52I2	143502	FALSE	FALSE	TRUE	FALSE	0	0
OR52N1	79473	FALSE	FALSE	TRUE	FALSE	0	0
OR5B17	219965	FALSE	FALSE	TRUE	FALSE	0	0
OR6A2	8590	FALSE	FALSE	TRUE	FALSE	0	0
OR7G3	390883	FALSE	FALSE	TRUE	FALSE	0	0
OR8K1	390157	FALSE	FALSE	TRUE	FALSE	0	0
OR8K5	219453	FALSE	FALSE	TRUE	FALSE	0	0
OR9G1	390174	FALSE	FALSE	TRUE	FALSE	0	0
OR9K2	441639	FALSE	FALSE	TRUE	FALSE	0	0
OS9	10956	FALSE	FALSE	TRUE	FALSE	0	0
OSBP2	23762	FALSE	FALSE	TRUE	FALSE	0	0
OSBPL8	114882	FALSE	FALSE	TRUE	FALSE	0	0
OSMR	9180	FALSE	FALSE	TRUE	FALSE	0	0
OSR2	116039	FALSE	FALSE	TRUE	FALSE	0	0
OTOGL	283310	FALSE	FALSE	TRUE	FALSE	0	0
OTOP1	133060	FALSE	FALSE	TRUE	FALSE	0	0
OTUD7A	161725	FALSE	FALSE	TRUE	FALSE	0	0
OVCH1	341350	FALSE	FALSE	TRUE	FALSE	0	0
OXA1L	5018	FALSE	FALSE	TRUE	FALSE	0	0
OXCT2	64064	FALSE	FALSE	TRUE	FALSE	0	0
OXNAD1	92106	FALSE	FALSE	TRUE	FALSE	0	0
P2RY8	286530	TRUE	FALSE	TRUE	TRUE	1	0
P4HTM	54681	FALSE	FALSE	TRUE	FALSE	0	0
PAAF1	80227	FALSE	FALSE	TRUE	FALSE	0	0
PABPC1	26986	FALSE	FALSE	TRUE	TRUE	1	1
PABPC1L	80336	FALSE	FALSE	TRUE	FALSE	0	0
PABPC4	8761	FALSE	FALSE	TRUE	FALSE	0	0
PABPC4L	132430	FALSE	FALSE	TRUE	FALSE	0	0
PACS2	23241	FALSE	FALSE	TRUE	FALSE	0	0
PACSIN1	29993	FALSE	FALSE	TRUE	FALSE	0	0
PAG1	55824	FALSE	FALSE	TRUE	FALSE	0	0
PAIP1	10605	FALSE	FALSE	TRUE	FALSE	0	0
PAK3	5063	FALSE	FALSE	TRUE	FALSE	0	0
PAK5	57144	FALSE	FALSE	TRUE	FALSE	0	0
PALB2	79728	FALSE	TRUE	TRUE	TRUE	0	1
PAN3	255967	FALSE	FALSE	TRUE	FALSE	0	0
PAPLN	89932	FALSE	FALSE	TRUE	FALSE	0	0
PAPOLB	56903	FALSE	FALSE	TRUE	FALSE	0	0
PARD3	56288	FALSE	FALSE	TRUE	FALSE	0	0
PARD6B	84612	FALSE	FALSE	TRUE	FALSE	0	0
PARP2	10038	FALSE	FALSE	TRUE	FALSE	0	0
PARP4	143	FALSE	FALSE	TRUE	FALSE	0	0
PARVG	64098	FALSE	FALSE	TRUE	FALSE	0	0
PASD1	139135	FALSE	FALSE	TRUE	FALSE	0	0
PASK	23178	FALSE	FALSE	TRUE	FALSE	0	0
PATJ	10207	FALSE	FALSE	TRUE	FALSE	0	0
PATZ1	23598	FALSE	TRUE	TRUE	TRUE	0	1
PAX2	5076	FALSE	FALSE	TRUE	FALSE	0	0
PAX3	5077	TRUE	FALSE	TRUE	TRUE	1	0
PAX5	5079	FALSE	TRUE	TRUE	TRUE	1	2
PAX6	5080	FALSE	FALSE	TRUE	FALSE	0	0
PBRM1	55193	FALSE	TRUE	TRUE	TRUE	0	3
PBX1	5087	TRUE	FALSE	TRUE	TRUE	1	0
PCBP1	5093	FALSE	FALSE	TRUE	TRUE	0	0
PCBP2	5094	FALSE	FALSE	TRUE	FALSE	0	0
PCBP3	54039	FALSE	FALSE	TRUE	FALSE	0	0
PCDH10	57575	FALSE	FALSE	TRUE	FALSE	0	0
PCDH11X	27328	FALSE	FALSE	TRUE	FALSE	0	0
PCDH15	65217	FALSE	FALSE	TRUE	FALSE	0	0
PCDH17	27253	FALSE	FALSE	TRUE	FALSE	0	0
PCDH18	54510	FALSE	FALSE	TRUE	FALSE	0	0
PCDH9	5101	FALSE	FALSE	TRUE	FALSE	0	0
PCDHA10	56139	FALSE	FALSE	TRUE	FALSE	0	0
PCDHA11	56138	FALSE	FALSE	TRUE	FALSE	0	0
PCDHA13	56136	FALSE	FALSE	TRUE	FALSE	0	0
PCDHAC2	56134	FALSE	FALSE	TRUE	FALSE	0	0
PCDHB1	29930	FALSE	FALSE	TRUE	FALSE	0	0
PCDHB6	56130	FALSE	FALSE	TRUE	FALSE	0	0
PCDHB8	56128	FALSE	FALSE	TRUE	FALSE	0	0
PCDHGA8	9708	FALSE	FALSE	TRUE	FALSE	0	0
PCDHGB1	56104	FALSE	FALSE	TRUE	FALSE	0	0
PCDHGC5	56097	FALSE	FALSE	TRUE	FALSE	0	0
PCED1B	91523	FALSE	FALSE	TRUE	FALSE	0	0
PCF11	51585	FALSE	FALSE	TRUE	FALSE	0	0
PCM1	5108	FALSE	FALSE	TRUE	FALSE	0	0
PCMTD1	115294	FALSE	FALSE	TRUE	FALSE	0	0
PCNX4	64430	FALSE	FALSE	TRUE	FALSE	0	0
PCSK5	5125	FALSE	FALSE	TRUE	FALSE	0	0
PCSK6	5046	FALSE	FALSE	TRUE	FALSE	0	0
PDAP1	11333	FALSE	FALSE	TRUE	FALSE	0	0
PDCD11	22984	FALSE	FALSE	TRUE	FALSE	0	0
PDCD1LG2	80380	TRUE	FALSE	TRUE	TRUE	1	0
PDCD2	5134	FALSE	FALSE	TRUE	FALSE	0	0
PDCD2L	84306	FALSE	FALSE	TRUE	FALSE	0	0
